voltage (V), photocurrent (A)
0.000, 1.32177e-08
0.000, 1.322373e-08
0.000, 1.322097e-08
0.000, 1.322435e-08
0.000, 1.32347e-08
0.000, 1.324077e-08
0.000, 1.324685e-08
0.000, 1.324483e-08
0.000, 1.32517e-08
0.000, 1.325319e-08
0.500, 4.861108e-08
0.500, 4.946526e-08
0.500, 5.012785e-08
0.500, 5.068367e-08
0.500, 5.110707e-08
0.500, 5.141181e-08
0.500, 5.167221e-08
0.500, 5.19256e-08
0.500, 5.212003e-08
0.500, 5.231271e-08
1.000, 1.049284e-07
1.000, 1.048901e-07
1.000, 1.048395e-07
1.000, 1.048855e-07
1.000, 1.048892e-07
1.000, 1.048856e-07
1.000, 1.048144e-07
1.000, 1.048586e-07
1.000, 1.048298e-07
1.000, 1.048682e-07
1.500, 1.479235e-07
1.500, 1.478599e-07
1.500, 1.478137e-07
1.500, 1.478609e-07
1.500, 1.478418e-07
1.500, 1.477698e-07
1.500, 1.476998e-07
1.500, 1.478056e-07
1.500, 1.477557e-07
1.500, 1.477542e-07
2.000, 1.805953e-07
2.000, 1.805461e-07
2.000, 1.804469e-07
2.000, 1.804698e-07
2.000, 1.804992e-07
2.000, 1.804793e-07
2.000, 1.803871e-07
2.000, 1.804776e-07
2.000, 1.804829e-07
2.000, 1.804509e-07
2.500, 2.057014e-07
2.500, 2.055399e-07
2.500, 2.055418e-07
2.500, 2.055568e-07
2.500, 2.055375e-07
2.500, 2.055887e-07
2.500, 2.054962e-07
2.500, 2.054269e-07
2.500, 2.054057e-07
2.500, 2.053451e-07
3.000, 2.191984e-07
3.000, 2.191785e-07
3.000, 2.190269e-07
3.000, 2.187914e-07
3.000, 2.180028e-07
3.000, 2.194816e-07
3.000, 2.193645e-07
3.000, 2.195226e-07
3.000, 2.195364e-07
3.000, 2.195592e-07
3.500, 2.352024e-07
3.500, 2.34919e-07
3.500, 2.347025e-07
3.500, 2.345955e-07
3.500, 2.346561e-07
3.500, 2.347652e-07
3.500, 2.346131e-07
3.500, 2.34634e-07
3.500, 2.34517e-07
3.500, 2.336979e-07
4.000, 2.479042e-07
4.000, 2.48118e-07
4.000, 2.473501e-07
4.000, 2.479289e-07
4.000, 2.482262e-07
4.000, 2.476898e-07
4.000, 2.47213e-07
4.000, 2.472343e-07
4.000, 2.488051e-07
4.000, 2.484689e-07
4.500, 2.625431e-07
4.500, 2.603554e-07
4.500, 2.60345e-07
4.500, 2.589626e-07
4.500, 2.599611e-07
4.500, 2.618381e-07
4.500, 2.59682e-07
4.500, 2.59531e-07
4.500, 2.594928e-07
4.500, 2.599415e-07
5.000, 2.726717e-07
5.000, 2.720461e-07
5.000, 2.730962e-07
5.000, 2.711484e-07
5.000, 2.710782e-07
5.000, 2.699924e-07
5.000, 2.691271e-07
5.000, 2.692014e-07
5.000, 2.700187e-07
5.000, 2.690403e-07
5.500, 2.785961e-07
5.500, 2.793363e-07
5.500, 2.810204e-07
5.500, 2.816134e-07
5.500, 2.822322e-07
5.500, 2.822454e-07
5.500, 2.822945e-07
5.500, 2.810233e-07
5.500, 2.810881e-07
5.500, 2.799032e-07
6.000, 2.905806e-07
6.000, 2.90346e-07
6.000, 2.905683e-07
6.000, 2.909678e-07
6.000, 2.910214e-07
6.000, 2.910192e-07
6.000, 2.910478e-07
6.000, 2.901341e-07
6.000, 2.880945e-07
6.000, 2.902437e-07
6.500, 2.964883e-07
6.500, 2.959054e-07
6.500, 2.957131e-07
6.500, 2.950329e-07
6.500, 2.943338e-07
6.500, 2.970406e-07
6.500, 2.951596e-07
6.500, 2.95319e-07
6.500, 2.947613e-07
6.500, 2.953166e-07
7.000, 3.040506e-07
7.000, 3.039918e-07
7.000, 3.032214e-07
7.000, 3.026554e-07
7.000, 3.013463e-07
7.000, 3.038645e-07
7.000, 3.043994e-07
7.000, 3.029254e-07
7.000, 3.041829e-07
7.000, 3.047128e-07
7.500, 3.102302e-07
7.500, 3.085041e-07
7.500, 3.083246e-07
7.500, 3.08286e-07
7.500, 3.075318e-07
7.500, 3.06603e-07
7.500, 3.064542e-07
7.500, 3.071072e-07
7.500, 3.059156e-07
7.500, 3.063278e-07
8.000, 3.130909e-07
8.000, 3.120243e-07
8.000, 3.134114e-07
8.000, 3.107868e-07
8.000, 3.109454e-07
8.000, 3.108592e-07
8.000, 3.12268e-07
8.000, 3.120038e-07
8.000, 3.140086e-07
8.000, 3.136208e-07
8.500, 3.185472e-07
8.500, 3.193043e-07
8.500, 3.192494e-07
8.500, 3.193634e-07
8.500, 3.198484e-07
8.500, 3.198042e-07
8.500, 3.198955e-07
8.500, 3.209538e-07
8.500, 3.197204e-07
8.500, 3.207257e-07
9.000, 3.222598e-07
9.000, 3.218458e-07
9.000, 3.213354e-07
9.000, 3.223368e-07
9.000, 3.194152e-07
9.000, 3.213641e-07
9.000, 3.192496e-07
9.000, 3.210365e-07
9.000, 3.195829e-07
9.000, 3.196862e-07
9.500, 3.251496e-07
9.500, 3.24346e-07
9.500, 3.246632e-07
9.500, 3.2464e-07
9.500, 3.234487e-07
9.500, 3.233719e-07
9.500, 3.248095e-07
9.500, 3.234678e-07
9.500, 3.2445e-07
9.500, 3.260139e-07
10.000, 3.286312e-07
10.000, 3.28555e-07
10.000, 3.289255e-07
10.000, 3.271181e-07
10.000, 3.30307e-07
10.000, 3.288854e-07
10.000, 3.293247e-07
10.000, 3.303191e-07
10.000, 3.306295e-07
10.000, 3.283266e-07
10.500, 3.296213e-07
10.500, 3.304903e-07
10.500, 3.30574e-07
10.500, 3.305159e-07
10.500, 3.304314e-07
10.500, 3.299754e-07
10.500, 3.309721e-07
10.500, 3.315449e-07
10.500, 3.303337e-07
10.500, 3.306611e-07
11.000, 3.383228e-07
11.000, 3.380512e-07
11.000, 3.3863e-07
11.000, 3.388008e-07
11.000, 3.388393e-07
11.000, 3.390773e-07
11.000, 3.390473e-07
11.000, 3.391806e-07
11.000, 3.393634e-07
11.000, 3.39496e-07
11.500, 3.427665e-07
11.500, 3.423408e-07
11.500, 3.422829e-07
11.500, 3.425395e-07
11.500, 3.425091e-07
11.500, 3.42302e-07
11.500, 3.423649e-07
11.500, 3.424628e-07
11.500, 3.422558e-07
11.500, 3.424805e-07
12.000, 3.449397e-07
12.000, 3.446829e-07
12.000, 3.447991e-07
12.000, 3.448613e-07
12.000, 3.446263e-07
12.000, 3.44569e-07
12.000, 3.446092e-07
12.000, 3.447923e-07
12.000, 3.447509e-07
12.000, 3.450842e-07
12.500, 3.4704e-07
12.500, 3.467984e-07
12.500, 3.467617e-07
12.500, 3.468448e-07
12.500, 3.469372e-07
12.500, 3.472151e-07
12.500, 3.46965e-07
12.500, 3.47007e-07
12.500, 3.472737e-07
12.500, 3.473193e-07
13.000, 3.481652e-07
13.000, 3.48109e-07
13.000, 3.479517e-07
13.000, 3.47463e-07
13.000, 3.465652e-07
13.000, 3.461373e-07
13.000, 3.452404e-07
13.000, 3.447254e-07
13.000, 3.446398e-07
13.000, 3.443443e-07
13.500, 3.468275e-07
13.500, 3.465366e-07
13.500, 3.469511e-07
13.500, 3.472137e-07
13.500, 3.468975e-07
13.500, 3.471246e-07
13.500, 3.473016e-07
13.500, 3.472879e-07
13.500, 3.475127e-07
13.500, 3.474596e-07
14.000, 3.502017e-07
14.000, 3.495731e-07
14.000, 3.496584e-07
14.000, 3.500704e-07
14.000, 3.498673e-07
14.000, 3.498751e-07
14.000, 3.500481e-07
14.000, 3.500475e-07
14.000, 3.499285e-07
14.000, 3.501372e-07
14.500, 3.518711e-07
14.500, 3.518558e-07
14.500, 3.517609e-07
14.500, 3.517728e-07
14.500, 3.520446e-07
14.500, 3.522224e-07
14.500, 3.518077e-07
14.500, 3.522312e-07
14.500, 3.52139e-07
14.500, 3.51941e-07
15.000, 3.540795e-07
15.000, 3.542115e-07
15.000, 3.540947e-07
15.000, 3.543771e-07
15.000, 3.546619e-07
15.000, 3.546571e-07
15.000, 3.544673e-07
15.000, 3.549154e-07
15.000, 3.550996e-07
15.000, 3.555039e-07
15.500, 3.597061e-07
15.500, 3.595216e-07
15.500, 3.595094e-07
15.500, 3.599415e-07
15.500, 3.600384e-07
15.500, 3.600045e-07
15.500, 3.602929e-07
15.500, 3.600403e-07
15.500, 3.600348e-07
15.500, 3.600914e-07
16.000, 3.62125e-07
16.000, 3.620728e-07
16.000, 3.622534e-07
16.000, 3.621925e-07
16.000, 3.621342e-07
16.000, 3.626676e-07
16.000, 3.625362e-07
16.000, 3.622829e-07
16.000, 3.626719e-07
16.000, 3.629487e-07
16.500, 3.65002e-07
16.500, 3.647781e-07
16.500, 3.650904e-07
16.500, 3.653954e-07
16.500, 3.653594e-07
16.500, 3.656132e-07
16.500, 3.656213e-07
16.500, 3.653857e-07
16.500, 3.657408e-07
16.500, 3.661623e-07
17.000, 3.679903e-07
17.000, 3.679122e-07
17.000, 3.679157e-07
17.000, 3.681834e-07
17.000, 3.678425e-07
17.000, 3.680722e-07
17.000, 3.682161e-07
17.000, 3.680823e-07
17.000, 3.681261e-07
17.000, 3.683839e-07
17.500, 3.696053e-07
17.500, 3.693961e-07
17.500, 3.694269e-07
17.500, 3.716423e-07
17.500, 3.766263e-07
17.500, 3.734681e-07
17.500, 3.741703e-07
17.500, 3.733896e-07
17.500, 3.707607e-07
17.500, 3.722233e-07
18.000, 3.752099e-07
18.000, 3.759208e-07
18.000, 3.748796e-07
18.000, 3.749093e-07
18.000, 3.760017e-07
18.000, 3.756899e-07
18.000, 3.746093e-07
18.000, 3.758479e-07
18.000, 3.758001e-07
18.000, 3.753183e-07
18.500, 3.766159e-07
18.500, 3.764672e-07
18.500, 3.762705e-07
18.500, 3.758345e-07
18.500, 3.762648e-07
18.500, 3.761848e-07
18.500, 3.756156e-07
18.500, 3.755472e-07
18.500, 3.760761e-07
18.500, 3.75838e-07
19.000, 3.773531e-07
19.000, 3.773727e-07
19.000, 3.768947e-07
19.000, 3.773729e-07
19.000, 3.771837e-07
19.000, 3.767083e-07
19.000, 3.769686e-07
19.000, 3.772486e-07
19.000, 3.773453e-07
19.000, 3.770985e-07
19.500, 3.787765e-07
19.500, 3.789962e-07
19.500, 3.789223e-07
19.500, 3.78768e-07
19.500, 3.788483e-07
19.500, 3.792144e-07
19.500, 3.788737e-07
19.500, 3.786483e-07
19.500, 3.793129e-07
19.500, 3.793209e-07
20.000, 3.805138e-07
20.000, 3.802203e-07
20.000, 3.798708e-07
20.000, 3.804799e-07
20.000, 3.805498e-07
20.000, 3.80305e-07
20.000, 3.806485e-07
20.000, 3.808116e-07
20.000, 3.805374e-07
20.000, 3.805728e-07
20.500, 3.810458e-07
20.500, 3.81491e-07
20.500, 3.813988e-07
20.500, 3.824971e-07
20.500, 3.81488e-07
20.500, 3.817913e-07
20.500, 3.826654e-07
20.500, 3.820945e-07
20.500, 3.818333e-07
20.500, 3.816814e-07
21.000, 3.837127e-07
21.000, 3.842236e-07
21.000, 3.847421e-07
21.000, 3.854066e-07
21.000, 3.852462e-07
21.000, 3.853473e-07
21.000, 3.849183e-07
21.000, 3.842648e-07
21.000, 3.851693e-07
21.000, 3.843625e-07
21.500, 3.842811e-07
21.500, 3.851219e-07
21.500, 3.851288e-07
21.500, 3.838128e-07
21.500, 3.850311e-07
21.500, 3.840636e-07
21.500, 3.851295e-07
21.500, 3.844905e-07
21.500, 3.822724e-07
21.500, 3.837478e-07
22.000, 3.835117e-07
22.000, 3.835226e-07
22.000, 3.828695e-07
22.000, 3.846416e-07
22.000, 3.837038e-07
22.000, 3.831231e-07
22.000, 3.833494e-07
22.000, 3.83501e-07
22.000, 3.832581e-07
22.000, 3.833985e-07
22.500, 3.855249e-07
22.500, 3.853361e-07
22.500, 3.852933e-07
22.500, 3.85752e-07
22.500, 3.85874e-07
22.500, 3.857891e-07
22.500, 3.859548e-07
22.500, 3.859736e-07
22.500, 3.85789e-07
22.500, 3.861288e-07
23.000, 3.867306e-07
23.000, 3.867675e-07
23.000, 3.87024e-07
23.000, 3.872033e-07
23.000, 3.867652e-07
23.000, 3.870882e-07
23.000, 3.868426e-07
23.000, 3.866585e-07
23.000, 3.869328e-07
23.000, 3.870453e-07
23.500, 3.880555e-07
23.500, 3.879838e-07
23.500, 3.877325e-07
23.500, 3.881982e-07
23.500, 3.881239e-07
23.500, 3.878587e-07
23.500, 3.880954e-07
23.500, 3.882183e-07
23.500, 3.881246e-07
23.500, 3.882821e-07
24.000, 3.89461e-07
24.000, 3.89512e-07
24.000, 3.897272e-07
24.000, 3.895137e-07
24.000, 3.892457e-07
24.000, 3.89543e-07
24.000, 3.893516e-07
24.000, 3.887945e-07
24.000, 3.892794e-07
24.000, 3.893572e-07
24.500, 3.901852e-07
24.500, 3.904825e-07
24.500, 3.904883e-07
24.500, 3.903583e-07
24.500, 3.904091e-07
24.500, 3.90534e-07
24.500, 3.901696e-07
24.500, 3.901218e-07
24.500, 3.90686e-07
24.500, 3.906469e-07
25.000, 3.912584e-07
25.000, 3.913817e-07
25.000, 3.910619e-07
25.000, 3.909551e-07
25.000, 3.911777e-07
25.000, 3.913391e-07
25.000, 3.908019e-07
25.000, 3.910107e-07
25.000, 3.915121e-07
25.000, 3.911776e-07
25.500, 3.919809e-07
25.500, 3.921016e-07
25.500, 3.916974e-07
25.500, 3.918468e-07
25.500, 3.920898e-07
25.500, 3.918776e-07
25.500, 3.915507e-07
25.500, 3.920138e-07
25.500, 3.919438e-07
25.500, 3.917973e-07
26.000, 3.923539e-07
26.000, 3.925669e-07
26.000, 3.924862e-07
26.000, 3.924729e-07
26.000, 3.923092e-07
26.000, 3.925956e-07
26.000, 3.923025e-07
26.000, 3.92028e-07
26.000, 3.923268e-07
26.000, 3.923901e-07
26.500, 3.930319e-07
26.500, 3.93305e-07
26.500, 3.93081e-07
26.500, 3.930216e-07
26.500, 3.93457e-07
26.500, 3.937058e-07
26.500, 3.931734e-07
26.500, 3.930126e-07
26.500, 3.933961e-07
26.500, 3.932491e-07
27.000, 3.941533e-07
27.000, 3.943653e-07
27.000, 3.944394e-07
27.000, 3.94103e-07
27.000, 3.945184e-07
27.000, 3.946323e-07
27.000, 3.942195e-07
27.000, 3.937163e-07
27.000, 3.942838e-07
27.000, 3.945487e-07
27.500, 3.957909e-07
27.500, 3.959195e-07
27.500, 3.955851e-07
27.500, 3.96225e-07
27.500, 3.961563e-07
27.500, 3.958318e-07
27.500, 3.957228e-07
27.500, 3.960618e-07
27.500, 3.959248e-07
27.500, 3.957637e-07
28.000, 3.976186e-07
28.000, 3.972226e-07
28.000, 3.972104e-07
28.000, 3.977337e-07
28.000, 3.976624e-07
28.000, 3.974472e-07
28.000, 3.977432e-07
28.000, 3.978012e-07
28.000, 3.976548e-07
28.000, 3.980152e-07
28.500, 3.987942e-07
28.500, 3.986626e-07
28.500, 3.982798e-07
28.500, 3.987055e-07
28.500, 3.986787e-07
28.500, 3.983859e-07
28.500, 3.983051e-07
28.500, 3.986266e-07
28.500, 3.984993e-07
28.500, 3.984479e-07
29.000, 3.992919e-07
29.000, 3.994082e-07
29.000, 3.991037e-07
29.000, 3.993167e-07
29.000, 3.995924e-07
29.000, 3.994925e-07
29.000, 3.990694e-07
29.000, 3.995415e-07
29.000, 3.997907e-07
29.000, 3.997025e-07
29.500, 4.007675e-07
29.500, 4.008903e-07
29.500, 4.00913e-07
29.500, 4.00697e-07
29.500, 4.006915e-07
29.500, 4.008488e-07
29.500, 4.007784e-07
29.500, 4.004385e-07
29.500, 4.008442e-07
29.500, 4.008863e-07
30.000, 4.022753e-07
30.000, 4.021144e-07
30.000, 4.021303e-07
30.000, 4.02386e-07
30.000, 4.021332e-07
30.000, 4.0209e-07
30.000, 4.021809e-07
30.000, 4.02158e-07
30.000, 4.021595e-07
30.000, 4.023209e-07
30.500, 4.157046e-07
30.500, 4.154305e-07
30.500, 4.149762e-07
30.500, 4.12671e-07
30.500, 4.137181e-07
30.500, 4.126015e-07
30.500, 4.117063e-07
30.500, 4.124108e-07
30.500, 4.110257e-07
30.500, 4.121922e-07
31.000, 4.10018e-07
31.000, 4.085269e-07
31.000, 4.102013e-07
31.000, 4.082328e-07
31.000, 4.099612e-07
31.000, 4.075522e-07
31.000, 4.100524e-07
31.000, 4.088168e-07
31.000, 4.090611e-07
31.000, 4.084346e-07
31.500, 4.079321e-07
31.500, 4.083544e-07
31.500, 4.078659e-07
31.500, 4.082503e-07
31.500, 4.082746e-07
31.500, 4.077608e-07
31.500, 4.087706e-07
31.500, 4.082868e-07
31.500, 4.081292e-07
31.500, 4.060713e-07
32.000, 4.089711e-07
32.000, 4.088693e-07
32.000, 4.094375e-07
32.000, 4.096882e-07
32.000, 4.08853e-07
32.000, 4.091997e-07
32.000, 4.097502e-07
32.000, 4.09271e-07
32.000, 4.097145e-07
32.000, 4.105457e-07
32.500, 4.096536e-07
32.500, 4.105893e-07
32.500, 4.083515e-07
32.500, 4.093095e-07
32.500, 4.127531e-07
32.500, 4.125932e-07
32.500, 4.127883e-07
32.500, 4.112742e-07
32.500, 4.1057e-07
32.500, 4.106183e-07
33.000, 4.099932e-07
33.000, 4.104629e-07
33.000, 4.109104e-07
33.000, 4.105075e-07
33.000, 4.108291e-07
33.000, 4.094489e-07
33.000, 4.105512e-07
33.000, 4.111616e-07
33.000, 4.088906e-07
33.000, 4.095346e-07
33.500, 4.108676e-07
33.500, 4.061897e-07
33.500, 4.034627e-07
33.500, 4.016097e-07
33.500, 4.010905e-07
33.500, 4.010151e-07
33.500, 4.019722e-07
33.500, 4.014631e-07
33.500, 4.028789e-07
33.500, 3.984087e-07
34.000, 3.979666e-07
34.000, 3.986565e-07
34.000, 3.986059e-07
34.000, 4.009596e-07
34.000, 4.013549e-07
34.000, 4.02093e-07
34.000, 4.030249e-07
34.000, 4.007549e-07
34.000, 3.973784e-07
34.000, 4.014331e-07
34.500, 4.028617e-07
34.500, 4.015507e-07
34.500, 4.021493e-07
34.500, 4.011187e-07
34.500, 3.999501e-07
34.500, 3.997455e-07
34.500, 4.000898e-07
34.500, 3.998679e-07
34.500, 3.997239e-07
34.500, 3.998343e-07
35.000, 4.010314e-07
35.000, 4.011105e-07
35.000, 4.015015e-07
35.000, 4.019654e-07
35.000, 4.016557e-07
35.000, 4.013748e-07
35.000, 4.018593e-07
35.000, 4.020172e-07
35.000, 4.015135e-07
35.000, 4.01757e-07
35.500, 4.034422e-07
35.500, 4.037938e-07
35.500, 4.041074e-07
35.500, 4.040298e-07
35.500, 4.035048e-07
35.500, 4.039533e-07
35.500, 4.041579e-07
35.500, 4.037872e-07
35.500, 4.039772e-07
35.500, 4.041051e-07
36.000, 4.059058e-07
36.000, 4.063787e-07
36.000, 4.061594e-07
36.000, 4.062123e-07
36.000, 4.062846e-07
36.000, 4.06227e-07
36.000, 4.060964e-07
36.000, 4.065577e-07
36.000, 4.068342e-07
36.000, 4.061378e-07
36.500, 4.042118e-07
36.500, 4.04635e-07
36.500, 4.04335e-07
36.500, 4.042599e-07
36.500, 4.038924e-07
36.500, 4.040172e-07
36.500, 4.034758e-07
36.500, 4.034609e-07
36.500, 4.044987e-07
36.500, 4.091364e-07
37.000, 4.157992e-07
37.000, 4.168749e-07
37.000, 4.154722e-07
37.000, 4.141141e-07
37.000, 4.149202e-07
37.000, 4.13884e-07
37.000, 4.15617e-07
37.000, 4.146069e-07
37.000, 4.189765e-07
37.000, 4.174815e-07
37.500, 4.230196e-07
37.500, 4.223433e-07
37.500, 4.233338e-07
37.500, 4.247675e-07
37.500, 4.218822e-07
37.500, 4.21234e-07
37.500, 4.210752e-07
37.500, 4.210124e-07
37.500, 4.198275e-07
37.500, 4.198816e-07
38.000, 4.226481e-07
38.000, 4.23772e-07
38.000, 4.226416e-07
38.000, 4.22597e-07
38.000, 4.233154e-07
38.000, 4.240711e-07
38.000, 4.231581e-07
38.000, 4.220293e-07
38.000, 4.24034e-07
38.000, 4.250531e-07
38.500, 4.204277e-07
38.500, 4.20955e-07
38.500, 4.192224e-07
38.500, 4.203239e-07
38.500, 4.197145e-07
38.500, 4.193953e-07
38.500, 4.213757e-07
38.500, 4.19096e-07
38.500, 4.206353e-07
38.500, 4.1859e-07
39.000, 4.21569e-07
39.000, 4.202832e-07
39.000, 4.223341e-07
39.000, 4.197717e-07
39.000, 4.208057e-07
39.000, 4.219895e-07
39.000, 4.214781e-07
39.000, 4.211138e-07
39.000, 4.214023e-07
39.000, 4.206369e-07
39.500, 4.23757e-07
39.500, 4.247128e-07
39.500, 4.227769e-07
39.500, 4.235967e-07
39.500, 4.243199e-07
39.500, 4.231744e-07
39.500, 4.249195e-07
39.500, 4.246513e-07
39.500, 4.238184e-07
39.500, 4.232477e-07
40.000, 4.258341e-07
40.000, 4.256105e-07
40.000, 4.25197e-07
40.000, 4.247069e-07
40.000, 4.246189e-07
40.000, 4.24545e-07
40.000, 4.245765e-07
40.000, 4.24797e-07
40.000, 4.251385e-07
40.000, 4.243736e-07
40.500, 4.222564e-07
40.500, 4.234381e-07
40.500, 4.227655e-07
40.500, 4.229863e-07
40.500, 4.234444e-07
40.500, 4.260187e-07
40.500, 4.262991e-07
40.500, 4.222054e-07
40.500, 4.236401e-07
40.500, 4.2515e-07
41.000, 4.277627e-07
41.000, 4.283151e-07
41.000, 4.293665e-07
41.000, 4.283224e-07
41.000, 4.286124e-07
41.000, 4.29203e-07
41.000, 4.277796e-07
41.000, 4.278598e-07
41.000, 4.277863e-07
41.000, 4.278038e-07
41.500, 4.293577e-07
41.500, 4.29858e-07
41.500, 4.297368e-07
41.500, 4.291854e-07
