voltage (V), photocurrent (A)
12.000, 1.014394e-07
12.000, 1.017443e-07
12.000, 1.020487e-07
12.000, 1.024295e-07
12.000, 1.024211e-07
12.500, 1.035744e-07
12.500, 1.038325e-07
12.500, 1.036569e-07
12.500, 1.037207e-07
12.500, 1.035529e-07
12.500, 1.037279e-07
12.500, 1.036543e-07
12.500, 1.040016e-07
12.500, 1.03801e-07
12.500, 1.036854e-07
13.000, 1.044654e-07
13.000, 1.044731e-07
13.000, 1.042461e-07
13.000, 1.044881e-07
13.000, 1.044673e-07
13.000, 1.04284e-07
13.000, 1.04461e-07
13.000, 1.045587e-07
13.000, 1.042678e-07
13.000, 1.042745e-07
13.500, 1.050646e-07
13.500, 1.048413e-07
13.500, 1.049584e-07
13.500, 1.05105e-07
13.500, 1.047337e-07
13.500, 1.048218e-07
13.500, 1.050517e-07
13.500, 1.048319e-07
13.500, 1.047561e-07
13.500, 1.050339e-07
14.000, 1.054349e-07
14.000, 1.0518e-07
14.000, 1.054209e-07
14.000, 1.054256e-07
14.000, 1.052021e-07
14.000, 1.05323e-07
14.000, 1.049616e-07
14.000, 1.043589e-07
14.000, 1.041352e-07
14.000, 1.042181e-07
14.500, 1.043179e-07
14.500, 1.039427e-07
14.500, 1.03613e-07
14.500, 1.036925e-07
14.500, 1.036078e-07
14.500, 1.033948e-07
14.500, 1.035702e-07
14.500, 1.03623e-07
14.500, 1.033154e-07
14.500, 1.034935e-07
15.000, 1.062007e-07
15.000, 1.059834e-07
15.000, 1.062044e-07
15.000, 1.060526e-07
15.000, 1.058713e-07
15.000, 1.062082e-07
15.000, 1.062075e-07
15.000, 1.059835e-07
15.000, 1.06033e-07
15.000, 1.061358e-07
15.500, 1.062982e-07
15.500, 1.064602e-07
15.500, 1.062718e-07
15.500, 1.061589e-07
15.500, 1.063742e-07
15.500, 1.062378e-07
15.500, 1.060918e-07
15.500, 1.064029e-07
15.500, 1.061707e-07
15.500, 1.061348e-07
16.000, 1.063687e-07
16.000, 1.061436e-07
16.000, 1.061557e-07
16.000, 1.062862e-07
16.000, 1.060207e-07
16.000, 1.060992e-07
16.000, 1.063101e-07
16.000, 1.060356e-07
16.000, 1.058965e-07
16.000, 1.061008e-07
16.500, 1.061633e-07
16.500, 1.06407e-07
16.500, 1.062839e-07
16.500, 1.061849e-07
16.500, 1.064088e-07
16.500, 1.065093e-07
16.500, 1.063829e-07
16.500, 1.065716e-07
16.500, 1.065264e-07
16.500, 1.063779e-07
17.000, 1.066355e-07
17.000, 1.064749e-07
17.000, 1.064275e-07
17.000, 1.066185e-07
17.000, 1.065616e-07
17.000, 1.064328e-07
17.000, 1.066229e-07
17.000, 1.066213e-07
17.000, 1.063523e-07
17.000, 1.064712e-07
17.500, 1.066277e-07
17.500, 1.063702e-07
17.500, 1.064017e-07
17.500, 1.06321e-07
17.500, 1.061864e-07
17.500, 1.06234e-07
17.500, 1.063119e-07
17.500, 1.060354e-07
17.500, 1.058824e-07
17.500, 1.062027e-07
18.000, 1.064432e-07
18.000, 1.063943e-07
18.000, 1.064877e-07
18.000, 1.064553e-07
18.000, 1.062791e-07
18.000, 1.063967e-07
18.000, 1.06475e-07
18.000, 1.063777e-07
18.000, 1.063365e-07
18.000, 1.064635e-07
18.500, 1.072027e-07
18.500, 1.071671e-07
18.500, 1.070663e-07
18.500, 1.07073e-07
18.500, 1.071156e-07
18.500, 1.070718e-07
18.500, 1.070678e-07
18.500, 1.071056e-07
18.500, 1.069232e-07
18.500, 1.06957e-07
19.000, 1.074943e-07
19.000, 1.075284e-07
19.000, 1.073923e-07
19.000, 1.07386e-07
19.000, 1.073705e-07
19.000, 1.072705e-07
19.000, 1.073028e-07
19.000, 1.072918e-07
19.000, 1.071391e-07
19.000, 1.076681e-07
19.500, 1.071128e-07
19.500, 1.062348e-07
