voltage (V), photocurrent (A)
12.000, 4.933428e-11
12.000, 4.941649e-11
12.000, 4.941247e-11
12.000, 4.912059e-11
12.000, 4.878862e-11
12.500, 5.059514e-11
12.500, 5.039246e-11
12.500, 5.0234e-11
12.500, 5.021093e-11
12.500, 5.013973e-11
12.500, 4.998526e-11
12.500, 4.996118e-11
12.500, 4.972744e-11
12.500, 4.972144e-11
12.500, 4.979165e-11
13.000, 5.154398e-11
13.000, 5.118692e-11
13.000, 5.110569e-11
13.000, 5.118189e-11
13.000, 5.119496e-11
13.000, 5.160819e-11
13.000, 5.1545e-11
13.000, 5.153697e-11
13.000, 5.154102e-11
13.000, 5.154799e-11
13.500, 5.230332e-11
13.500, 5.21679e-11
13.500, 5.182288e-11
13.500, 5.182587e-11
13.500, 5.158114e-11
13.500, 5.161224e-11
13.500, 5.136948e-11
13.500, 5.132834e-11
13.500, 5.134041e-11
13.500, 5.122605e-11
14.000, 5.325222e-11
14.000, 5.286405e-11
14.000, 5.25952e-11
14.000, 5.245978e-11
14.000, 5.247382e-11
14.000, 5.228024e-11
14.000, 5.212777e-11
14.000, 5.204051e-11
14.000, 5.213883e-11
14.000, 5.190511e-11
14.500, 5.344382e-11
14.500, 5.394233e-11
14.500, 5.370661e-11
14.500, 5.354913e-11
14.500, 5.357922e-11
14.500, 5.365244e-11
14.500, 5.358023e-11
14.500, 5.348393e-11
14.500, 5.335654e-11
14.500, 5.316996e-11
15.000, 5.470465e-11
15.000, 5.448297e-11
15.000, 5.460136e-11
15.000, 5.431849e-11
15.000, 5.423923e-11
15.000, 5.417408e-11
15.000, 5.421014e-11
15.000, 5.401554e-11
15.000, 5.395738e-11
15.000, 5.403762e-11
15.500, 5.531656e-11
15.500, 5.53125e-11
15.500, 5.487216e-11
15.500, 5.501359e-11
15.500, 5.505772e-11
15.500, 5.486712e-11
15.500, 5.485611e-11
15.500, 5.479292e-11
15.500, 5.464949e-11
15.500, 5.475279e-11
16.000, 5.626142e-11
16.000, 5.596248e-11
16.000, 5.57318e-11
16.000, 5.591035e-11
16.000, 5.563248e-11
16.000, 5.561746e-11
16.000, 5.535062e-11
16.000, 5.518414e-11
16.000, 5.548102e-11
16.000, 5.537972e-11
16.500, 5.678403e-11
16.500, 5.663758e-11
16.500, 5.630654e-11
16.500, 5.632059e-11
16.500, 5.628549e-11
16.500, 5.615412e-11
16.500, 5.611997e-11
16.500, 5.609192e-11
16.500, 5.569166e-11
16.500, 5.546798e-11
17.000, 5.698764e-11
17.000, 5.692846e-11
17.000, 5.699866e-11
17.000, 5.679705e-11
17.000, 5.664964e-11
17.000, 5.660047e-11
17.000, 5.658444e-11
17.000, 5.651715e-11
17.000, 5.621027e-11
17.000, 5.660749e-11
17.500, 5.783922e-11
17.500, 5.768578e-11
17.500, 5.75022e-11
17.500, 5.7756e-11
17.500, 5.742396e-11
17.500, 5.746109e-11
17.500, 5.719825e-11
17.500, 5.717317e-11
17.500, 5.7109e-11
17.500, 5.712806e-11
18.000, 5.81973e-11
18.000, 5.87851e-11
18.000, 5.916227e-11
18.000, 5.91392e-11
18.000, 5.903288e-11
18.000, 5.829359e-11
18.000, 5.846214e-11
18.000, 5.840593e-11
18.000, 5.846313e-11
18.000, 5.824449e-11
18.500, 5.941402e-11
18.500, 5.924353e-11
18.500, 5.915024e-11
18.500, 5.898576e-11
18.500, 5.892558e-11
18.500, 5.882422e-11
18.500, 5.913418e-11
18.500, 5.881318e-11
18.500, 5.862565e-11
18.500, 5.867375e-11
19.000, 6.004396e-11
19.000, 5.99166e-11
19.000, 5.982031e-11
19.000, 5.971099e-11
19.000, 5.951334e-11
19.000, 5.966681e-11
19.000, 5.950332e-11
19.000, 5.917528e-11
19.000, 5.942507e-11
19.000, 5.960862e-11
19.500, 6.183342e-11
19.500, 6.151846e-11
19.500, 6.125565e-11
19.500, 6.101893e-11
19.500, 6.095874e-11
19.500, 6.088853e-11
19.500, 6.098481e-11
19.500, 6.075612e-11
19.500, 6.057259e-11
19.500, 6.057958e-11
20.000, 6.150844e-11
20.000, 6.151246e-11
20.000, 6.154958e-11
20.000, 6.158371e-11
20.000, 6.142114e-11
20.000, 6.158967e-11
20.000, 6.16799e-11
20.000, 6.169698e-11
20.000, 6.190163e-11
20.000, 6.171008e-11
20.500, 6.249847e-11
20.500, 6.246736e-11
20.500, 6.240819e-11
20.500, 6.217647e-11
20.500, 6.219054e-11
20.500, 6.203399e-11
20.500, 6.205406e-11
20.500, 6.232691e-11
20.500, 6.221158e-11
20.500, 6.21193e-11
21.000, 6.331798e-11
21.000, 6.315949e-11
21.000, 6.302606e-11
21.000, 6.304812e-11
21.000, 6.298193e-11
21.000, 6.29027e-11
21.000, 6.286359e-11
21.000, 6.285755e-11
21.000, 6.272919e-11
21.000, 6.262685e-11
21.500, 6.405421e-11
21.500, 6.369007e-11
21.500, 6.349048e-11
21.500, 6.333001e-11
21.500, 6.333697e-11
21.500, 6.337716e-11
21.500, 6.320561e-11
21.500, 6.264089e-11
21.500, 6.261882e-11
21.500, 6.26238e-11
22.000, 6.473731e-11
22.000, 6.400606e-11
22.000, 6.385059e-11
22.000, 6.373423e-11
22.000, 6.349648e-11
22.000, 6.365397e-11
22.000, 6.35627e-11
22.000, 6.360983e-11
22.000, 6.343027e-11
22.000, 6.341124e-11
22.500, 6.488271e-11
22.500, 6.471521e-11
22.500, 6.461996e-11
22.500, 6.4646e-11
22.500, 6.444337e-11
22.500, 6.434912e-11
22.500, 6.445443e-11
22.500, 6.440326e-11
22.500, 6.44113e-11
22.500, 6.434111e-11
23.000, 6.563303e-11
23.000, 6.585069e-11
23.000, 6.456276e-11
23.000, 6.530503e-11
23.000, 6.515254e-11
23.000, 6.549863e-11
23.000, 6.52559e-11
23.000, 6.53371e-11
23.000, 6.543744e-11
23.000, 6.4977e-11
23.500, 6.591688e-11
23.500, 6.570826e-11
23.500, 6.607837e-11
23.500, 6.572532e-11
23.500, 6.575839e-11
23.500, 6.598814e-11
23.500, 6.58447e-11
23.500, 6.579953e-11
23.500, 6.585474e-11
23.500, 6.586175e-11
24.000, 6.678554e-11
24.000, 6.660699e-11
24.000, 6.680657e-11
24.000, 6.645754e-11
24.000, 6.638834e-11
24.000, 6.64094e-11
24.000, 6.640741e-11
24.000, 6.65458e-11
24.000, 6.631908e-11
24.000, 6.639637e-11
24.500, 6.745558e-11
24.500, 6.742746e-11
24.500, 6.726098e-11
24.500, 6.68828e-11
24.500, 6.716772e-11
24.500, 6.692393e-11
24.500, 6.690892e-11
24.500, 6.684872e-11
24.500, 6.704535e-11
24.500, 6.699417e-11
25.000, 6.751277e-11
25.000, 6.724292e-11
25.000, 6.748969e-11
25.000, 6.703029e-11
25.000, 6.708041e-11
25.000, 6.704535e-11
25.000, 6.715969e-11
25.000, 6.699722e-11
25.000, 6.66411e-11
25.000, 6.723591e-11
25.500, 7.002039e-11
25.500, 6.953897e-11
25.500, 6.930224e-11
25.500, 6.898731e-11
25.500, 6.922003e-11
25.500, 6.908053e-11
25.500, 6.875955e-11
25.500, 6.874951e-11
25.500, 6.90093e-11
25.500, 6.917383e-11
26.000, 7.036249e-11
26.000, 7.009163e-11
26.000, 6.994821e-11
26.000, 7.037452e-11
26.000, 6.98539e-11
26.000, 6.935438e-11
26.000, 6.90615e-11
26.000, 6.909461e-11
26.000, 6.895919e-11
26.000, 6.890195e-11
26.500, 6.987893e-11
26.500, 6.986594e-11
26.500, 6.968637e-11
26.500, 6.963024e-11
26.500, 6.964732e-11
26.500, 6.94567e-11
26.500, 6.950186e-11
26.500, 6.942664e-11
26.500, 6.936444e-11
26.500, 6.939448e-11
27.000, 7.088811e-11
27.000, 6.949381e-11
27.000, 6.94547e-11
27.000, 6.999436e-11
27.000, 6.96222e-11
27.000, 6.957107e-11
27.000, 6.939044e-11
27.000, 6.924602e-11
27.000, 6.910864e-11
27.000, 6.908056e-11
27.500, 7.052596e-11
27.500, 7.040762e-11
27.500, 7.023914e-11
27.500, 7.015986e-11
27.500, 7.001037e-11
27.500, 6.97897e-11
27.500, 6.981878e-11
27.500, 6.940558e-11
27.500, 6.956402e-11
27.500, 6.955703e-11
28.000, 7.04417e-11
28.000, 7.048481e-11
28.000, 7.050791e-11
28.000, 7.047077e-11
28.000, 7.030524e-11
28.000, 7.056408e-11
28.000, 7.030429e-11
28.000, 7.010564e-11
28.000, 7.040258e-11
28.000, 7.043767e-11
28.500, 7.233249e-11
28.500, 7.227631e-11
28.500, 7.22793e-11
28.500, 7.222416e-11
28.500, 7.184902e-11
28.500, 7.16524e-11
28.500, 7.122814e-11
28.500, 7.202551e-11
28.500, 7.167843e-11
28.500, 7.156212e-11
29.000, 7.241775e-11
29.000, 7.219004e-11
29.000, 7.229638e-11
29.000, 7.201252e-11
29.000, 7.082388e-11
29.000, 7.122912e-11
29.000, 7.106863e-11
29.000, 7.120605e-11
29.000, 7.106963e-11
29.000, 7.121809e-11
29.500, 7.333754e-11
29.500, 7.276781e-11
29.500, 7.283598e-11
29.500, 7.279489e-11
29.500, 7.285809e-11
29.500, 7.2826e-11
29.500, 7.212886e-11
29.500, 7.186605e-11
29.500, 7.165238e-11
29.500, 7.114886e-11
30.000, 7.249603e-11
30.000, 7.248195e-11
30.000, 7.258224e-11
30.000, 7.211481e-11
30.000, 7.203858e-11
30.000, 7.233648e-11
30.000, 7.205865e-11
30.000, 7.215297e-11
30.000, 7.205164e-11
30.000, 7.168251e-11
30.500, 2.150226e-11
30.500, 3.113969e-11
30.500, 3.339258e-11
30.500, 3.520311e-11
30.500, 3.691832e-11
30.500, 3.840689e-11
30.500, 3.985229e-11
30.500, 4.10349e-11
30.500, 4.231179e-11
30.500, 4.341617e-11
31.000, 6.075712e-11
31.000, 6.137298e-11
31.000, 6.162677e-11
31.000, 6.200594e-11
31.000, 6.220453e-11
31.000, 6.262485e-11
31.000, 6.30993e-11
31.000, 6.342928e-11
31.000, 6.359684e-11
31.000, 6.406424e-11
31.500, 6.878965e-11
31.500, 6.87766e-11
31.500, 6.882474e-11
31.500, 6.882273e-11
31.500, 6.883378e-11
31.500, 6.895719e-11
31.500, 6.897318e-11
31.500, 6.894209e-11
31.500, 6.912968e-11
31.500, 6.900331e-11
32.000, 7.13956e-11
32.000, 7.119699e-11
32.000, 7.099737e-11
32.000, 7.087499e-11
32.000, 7.094021e-11
32.000, 7.086803e-11
32.000, 7.09091e-11
32.000, 7.096326e-11
32.000, 7.100943e-11
32.000, 7.176176e-11
32.500, 7.276682e-11
32.500, 7.259028e-11
32.500, 7.256214e-11
32.500, 7.261228e-11
32.500, 7.2515e-11
32.500, 7.24488e-11
32.500, 7.249899e-11
32.500, 7.237053e-11
32.500, 7.254008e-11
32.500, 7.275574e-11
33.000, 7.392432e-11
33.000, 7.384009e-11
33.000, 7.40557e-11
33.000, 7.370164e-11
33.000, 7.369859e-11
33.000, 7.357123e-11
33.000, 7.34589e-11
33.000, 7.362243e-11
33.000, 7.412093e-11
33.000, 7.410886e-11
33.500, 7.509087e-11
33.500, 7.456932e-11
33.500, 7.452212e-11
33.500, 7.456225e-11
33.500, 7.47328e-11
33.500, 7.440177e-11
33.500, 7.443992e-11
33.500, 7.468263e-11
33.500, 7.452314e-11
33.500, 7.442279e-11
34.000, 7.601773e-11
34.000, 7.545096e-11
34.000, 7.540486e-11
34.000, 7.508487e-11
34.000, 7.488628e-11
34.000, 7.503369e-11
34.000, 7.495653e-11
34.000, 7.486525e-11
34.000, 7.499761e-11
34.000, 7.535775e-11
34.500, 7.67439e-11
34.500, 7.691846e-11
34.500, 7.692754e-11
34.500, 7.717627e-11
34.500, 7.743906e-11
34.500, 7.713814e-11
34.500, 7.714918e-11
34.500, 7.720737e-11
34.500, 7.711809e-11
34.500, 7.706689e-11
35.000, 7.807501e-11
35.000, 7.777811e-11
35.000, 7.766072e-11
35.000, 7.733575e-11
35.000, 7.681816e-11
35.000, 7.652024e-11
35.000, 7.643597e-11
35.000, 7.625144e-11
35.000, 7.637979e-11
35.000, 7.636482e-11
35.500, 7.802483e-11
35.500, 7.785732e-11
35.500, 7.774698e-11
35.500, 7.756446e-11
35.500, 7.758955e-11
35.500, 7.753633e-11
35.500, 7.736883e-11
35.500, 7.758651e-11
35.500, 7.757946e-11
35.500, 7.754038e-11
36.000, 7.851131e-11
36.000, 7.85615e-11
36.000, 7.851534e-11
36.000, 7.880524e-11
36.000, 7.892359e-11
36.000, 7.900381e-11
36.000, 7.881227e-11
36.000, 7.880323e-11
36.000, 7.889447e-11
36.000, 7.86809e-11
36.500, 7.977517e-11
36.500, 7.960468e-11
36.500, 7.963173e-11
36.500, 7.947324e-11
36.500, 7.969288e-11
36.500, 7.941108e-11
36.500, 7.932377e-11
36.500, 7.938702e-11
36.500, 7.928568e-11
36.500, 7.935793e-11
37.000, 7.989654e-11
37.000, 7.979926e-11
37.000, 7.962776e-11
37.000, 7.966589e-11
37.000, 7.958156e-11
37.000, 7.959064e-11
37.000, 7.911113e-11
37.000, 7.986342e-11
37.000, 7.973502e-11
37.000, 7.940008e-11
37.500, 8.004402e-11
37.500, 8.118046e-11
37.500, 8.089557e-11
37.500, 8.097988e-11
37.500, 8.1011e-11
37.500, 8.108817e-11
37.500, 8.092473e-11
37.500, 8.077426e-11
37.500, 8.090661e-11
37.500, 8.100396e-11
38.000, 8.189669e-11
38.000, 8.195082e-11
38.000, 8.160377e-11
38.000, 8.176925e-11
38.000, 8.171205e-11
38.000, 8.164291e-11
38.000, 8.174724e-11
38.000, 8.142121e-11
38.000, 8.145432e-11
38.000, 8.159076e-11
38.500, 8.335913e-11
38.500, 8.30863e-11
38.500, 8.306422e-11
38.500, 8.308631e-11
38.500, 8.305319e-11
38.500, 8.291278e-11
38.500, 8.297796e-11
38.500, 8.294386e-11
38.500, 8.274927e-11
38.500, 8.27924e-11
39.000, 8.291574e-11
39.000, 8.295593e-11
39.000, 8.287765e-11
39.000, 8.267603e-11
39.000, 8.289975e-11
39.000, 8.303116e-11
39.000, 8.330597e-11
39.000, 8.340524e-11
39.000, 8.309034e-11
39.000, 8.323876e-11
39.500, 8.432809e-11
39.500, 8.395196e-11
39.500, 8.385365e-11
39.500, 8.372122e-11
39.500, 8.365403e-11
39.500, 8.355076e-11
39.500, 8.345241e-11
39.500, 8.336207e-11
39.500, 8.345141e-11
39.500, 8.334811e-11
40.000, 8.442835e-11
40.000, 8.442443e-11
40.000, 8.447348e-11
40.000, 8.431508e-11
40.000, 8.411143e-11
40.000, 8.437621e-11
40.000, 8.418165e-11
40.000, 8.40472e-11
40.000, 8.438832e-11
40.000, 8.427887e-11
40.500, 8.492089e-11
40.500, 8.494496e-11
40.500, 8.487476e-11
40.500, 8.479654e-11
40.500, 8.492291e-11
40.500, 8.476449e-11
40.500, 8.453271e-11
40.500, 8.448655e-11
40.500, 8.470226e-11
40.500, 8.449362e-11
41.000, 8.564013e-11
41.000, 8.551475e-11
41.000, 8.549267e-11
41.000, 8.542644e-11
41.000, 8.536225e-11
