voltage (V), photocurrent (A)
-17.800, -1.693612e-09
-17.800, -1.700841e-09
-17.800, -1.696398e-09
-17.700, -1.696264e-09
-17.700, -1.694819e-09
-17.700, -1.692385e-09
-17.700, -1.69923e-09
-17.700, -1.696922e-09
-17.700, -1.698726e-09
-17.700, -1.698704e-09
-17.700, -1.6987e-09
-17.700, -1.696069e-09
-17.700, -1.696846e-09
-17.600, -1.700881e-09
-17.600, -1.699182e-09
-17.600, -1.702399e-09
-17.600, -1.700041e-09
-17.600, -1.701709e-09
-17.600, -1.698225e-09
-17.600, -1.701634e-09
-17.600, -1.696483e-09
-17.600, -1.705888e-09
-17.600, -1.700138e-09
-17.500, -1.697977e-09
-17.500, -1.695644e-09
-17.500, -1.705235e-09
-17.500, -1.698672e-09
-17.500, -1.701118e-09
-17.500, -1.693505e-09
-17.500, -1.699792e-09
-17.500, -1.693866e-09
-17.500, -1.694003e-09
-17.500, -1.696809e-09
-17.400, -1.695983e-09
-17.400, -1.694422e-09
-17.400, -1.68999e-09
-17.400, -1.694412e-09
-17.400, -1.689047e-09
-17.400, -1.690462e-09
-17.400, -1.696576e-09
-17.400, -1.68737e-09
-17.400, -1.691896e-09
-17.400, -1.690164e-09
-17.300, -1.69462e-09
-17.300, -1.693456e-09
-17.300, -1.69492e-09
-17.300, -1.692771e-09
-17.300, -1.695639e-09
-17.300, -1.693901e-09
-17.300, -1.696353e-09
-17.300, -1.701066e-09
-17.300, -1.697105e-09
-17.300, -1.694535e-09
-17.200, -1.705965e-09
-17.200, -1.707418e-09
-17.200, -1.708348e-09
-17.200, -1.708083e-09
-17.200, -1.708008e-09
-17.200, -1.710116e-09
-17.200, -1.710172e-09
-17.200, -1.71019e-09
-17.200, -1.710984e-09
-17.200, -1.711161e-09
-17.100, -1.702405e-09
-17.100, -1.702327e-09
-17.100, -1.702381e-09
-17.100, -1.701792e-09
-17.100, -1.701838e-09
-17.100, -1.702837e-09
-17.100, -1.701901e-09
-17.100, -1.701142e-09
-17.100, -1.701157e-09
-17.100, -1.701429e-09
-17.000, -1.698232e-09
-17.000, -1.69761e-09
-17.000, -1.697798e-09
-17.000, -1.698511e-09
-17.000, -1.697648e-09
-17.000, -1.696837e-09
-17.000, -1.697504e-09
-17.000, -1.697501e-09
-17.000, -1.697573e-09
-17.000, -1.69896e-09
-16.900, -1.69706e-09
-16.900, -1.697886e-09
-16.900, -1.698971e-09
-16.900, -1.698791e-09
-16.900, -1.698271e-09
-16.900, -1.700321e-09
-16.900, -1.699532e-09
-16.900, -1.700004e-09
-16.900, -1.698391e-09
-16.900, -1.698303e-09
-16.800, -1.695593e-09
-16.800, -1.695076e-09
-16.800, -1.695971e-09
-16.800, -1.696811e-09
-16.800, -1.69562e-09
-16.800, -1.694559e-09
-16.800, -1.696936e-09
-16.800, -1.698321e-09
-16.800, -1.69797e-09
-16.800, -1.698343e-09
-16.700, -1.699511e-09
-16.700, -1.700038e-09
-16.700, -1.701134e-09
-16.700, -1.700381e-09
-16.700, -1.700203e-09
-16.700, -1.701317e-09
-16.700, -1.699917e-09
-16.700, -1.699306e-09
-16.700, -1.699788e-09
-16.700, -1.700349e-09
-16.600, -1.698331e-09
-16.600, -1.697489e-09
-16.600, -1.697005e-09
-16.600, -1.696868e-09
-16.600, -1.69664e-09
-16.600, -1.698442e-09
-16.600, -1.699855e-09
-16.600, -1.699709e-09
-16.600, -1.700116e-09
-16.600, -1.70085e-09
-16.500, -1.698623e-09
-16.500, -1.699101e-09
-16.500, -1.69876e-09
-16.500, -1.700095e-09
-16.500, -1.700763e-09
-16.500, -1.700061e-09
-16.500, -1.70086e-09
-16.500, -1.701808e-09
-16.500, -1.701315e-09
-16.500, -1.70109e-09
-16.400, -1.70431e-09
-16.400, -1.699739e-09
-16.400, -1.695772e-09
-16.400, -1.694791e-09
-16.400, -1.692554e-09
-16.400, -1.691499e-09
-16.400, -1.692369e-09
-16.400, -1.693991e-09
-16.400, -1.694182e-09
-16.400, -1.695077e-09
-16.300, -1.691198e-09
-16.300, -1.690782e-09
-16.300, -1.692371e-09
-16.300, -1.690683e-09
-16.300, -1.692064e-09
-16.300, -1.693271e-09
-16.300, -1.693315e-09
-16.300, -1.691825e-09
-16.300, -1.691491e-09
-16.300, -1.689455e-09
-16.200, -1.688979e-09
-16.200, -1.689112e-09
-16.200, -1.688716e-09
-16.200, -1.68771e-09
-16.200, -1.686918e-09
-16.200, -1.688494e-09
-16.200, -1.687069e-09
-16.200, -1.686423e-09
-16.200, -1.688112e-09
-16.200, -1.688062e-09
-16.100, -1.688528e-09
-16.100, -1.689578e-09
-16.100, -1.688216e-09
-16.100, -1.687166e-09
-16.100, -1.688374e-09
-16.100, -1.688542e-09
-16.100, -1.687798e-09
-16.100, -1.688289e-09
-16.100, -1.688914e-09
-16.100, -1.688479e-09
-16.000, -1.684146e-09
-16.000, -1.685129e-09
-16.000, -1.685453e-09
-16.000, -1.685279e-09
-16.000, -1.684686e-09
-16.000, -1.684863e-09
-16.000, -1.685109e-09
-16.000, -1.6835e-09
-16.000, -1.684038e-09
-16.000, -1.68559e-09
-15.900, -1.68338e-09
-15.900, -1.683392e-09
-15.900, -1.682368e-09
-15.900, -1.682579e-09
-15.900, -1.682481e-09
-15.900, -1.682209e-09
-15.900, -1.681891e-09
-15.900, -1.682674e-09
-15.900, -1.682018e-09
-15.900, -1.681495e-09
-15.800, -1.678794e-09
-15.800, -1.67948e-09
-15.800, -1.679892e-09
-15.800, -1.680069e-09
-15.800, -1.679349e-09
-15.800, -1.680402e-09
-15.800, -1.680877e-09
-15.800, -1.679935e-09
-15.800, -1.67971e-09
-15.800, -1.679991e-09
-15.700, -1.680481e-09
-15.700, -1.680758e-09
-15.700, -1.680989e-09
-15.700, -1.681125e-09
-15.700, -1.679858e-09
-15.700, -1.681533e-09
-15.700, -1.681537e-09
-15.700, -1.679662e-09
-15.700, -1.68003e-09
-15.700, -1.680821e-09
-15.600, -1.680673e-09
-15.600, -1.682373e-09
-15.600, -1.681843e-09
-15.600, -1.681974e-09
-15.600, -1.682911e-09
-15.600, -1.682668e-09
-15.600, -1.682189e-09
-15.600, -1.683064e-09
-15.600, -1.687424e-09
-15.600, -1.688875e-09
-15.500, -1.682982e-09
-15.500, -1.682771e-09
-15.500, -1.683153e-09
-15.500, -1.682501e-09
-15.500, -1.681574e-09
-15.500, -1.683325e-09
-15.500, -1.682727e-09
-15.500, -1.681743e-09
-15.500, -1.680858e-09
-15.500, -1.681662e-09
-15.400, -1.680302e-09
-15.400, -1.679419e-09
-15.400, -1.679838e-09
-15.400, -1.678362e-09
-15.400, -1.677328e-09
-15.400, -1.678546e-09
-15.400, -1.677693e-09
-15.400, -1.676949e-09
-15.400, -1.678931e-09
-15.400, -1.678556e-09
-15.300, -1.67965e-09
-15.300, -1.679788e-09
-15.300, -1.679243e-09
-15.300, -1.678458e-09
-15.300, -1.679674e-09
-15.300, -1.679145e-09
-15.300, -1.678474e-09
-15.300, -1.679854e-09
-15.300, -1.679434e-09
-15.300, -1.678838e-09
-15.200, -1.678278e-09
-15.200, -1.678265e-09
-15.200, -1.677163e-09
-15.200, -1.676793e-09
-15.200, -1.676673e-09
-15.200, -1.675611e-09
-15.200, -1.675086e-09
-15.200, -1.676077e-09
-15.200, -1.677364e-09
-15.200, -1.67627e-09
-15.100, -1.676406e-09
-15.100, -1.67538e-09
-15.100, -1.672633e-09
-15.100, -1.672689e-09
-15.100, -1.67406e-09
-15.100, -1.673067e-09
-15.100, -1.673147e-09
-15.100, -1.674797e-09
-15.100, -1.67547e-09
-15.100, -1.677207e-09
-15.000, -1.674899e-09
-15.000, -1.674388e-09
-15.000, -1.675353e-09
-15.000, -1.676181e-09
-15.000, -1.675208e-09
-15.000, -1.674847e-09
-15.000, -1.676332e-09
-15.000, -1.676995e-09
-15.000, -1.674111e-09
-15.000, -1.674821e-09
-14.900, -1.670905e-09
-14.900, -1.671516e-09
-14.900, -1.671297e-09
-14.900, -1.671354e-09
-14.900, -1.670049e-09
-14.900, -1.670684e-09
-14.900, -1.66963e-09
-14.900, -1.670471e-09
-14.900, -1.671538e-09
-14.900, -1.670527e-09
-14.800, -1.672338e-09
-14.800, -1.671898e-09
-14.800, -1.672718e-09
-14.800, -1.672189e-09
-14.800, -1.671223e-09
-14.800, -1.673278e-09
-14.800, -1.672632e-09
-14.800, -1.67141e-09
-14.800, -1.672034e-09
-14.800, -1.672927e-09
-14.700, -1.677123e-09
-14.700, -1.680932e-09
-14.700, -1.678446e-09
-14.700, -1.676727e-09
-14.700, -1.67761e-09
-14.700, -1.676728e-09
-14.700, -1.678483e-09
-14.700, -1.683713e-09
-14.700, -1.689049e-09
-14.700, -1.690335e-09
-14.600, -1.675387e-09
-14.600, -1.675585e-09
-14.600, -1.674969e-09
-14.600, -1.675538e-09
-14.600, -1.675717e-09
-14.600, -1.674404e-09
-14.600, -1.675411e-09
-14.600, -1.676142e-09
-14.600, -1.675587e-09
-14.600, -1.675245e-09
-14.500, -1.676279e-09
-14.500, -1.674736e-09
-14.500, -1.675927e-09
-14.500, -1.675373e-09
-14.500, -1.674666e-09
-14.500, -1.676256e-09
-14.500, -1.67654e-09
-14.500, -1.675471e-09
-14.500, -1.675461e-09
-14.500, -1.676718e-09
-14.400, -1.677735e-09
-14.400, -1.679671e-09
-14.400, -1.679893e-09
-14.400, -1.678378e-09
-14.400, -1.678122e-09
-14.400, -1.679017e-09
-14.400, -1.677607e-09
-14.400, -1.675994e-09
-14.400, -1.677755e-09
-14.400, -1.678289e-09
-14.300, -1.669098e-09
-14.300, -1.669573e-09
-14.300, -1.670668e-09
-14.300, -1.670982e-09
-14.300, -1.670206e-09
-14.300, -1.671586e-09
-14.300, -1.672487e-09
-14.300, -1.672017e-09
-14.300, -1.673233e-09
-14.300, -1.675342e-09
-14.200, -1.677905e-09
-14.200, -1.679703e-09
-14.200, -1.679554e-09
-14.200, -1.679726e-09
-14.200, -1.681248e-09
-14.200, -1.6821e-09
-14.200, -1.681661e-09
-14.200, -1.68188e-09
-14.200, -1.682434e-09
-14.200, -1.681991e-09
-14.100, -1.666384e-09
-14.100, -1.667835e-09
-14.100, -1.672758e-09
-14.100, -1.674348e-09
-14.100, -1.67256e-09
-14.100, -1.673555e-09
-14.100, -1.672145e-09
-14.100, -1.670617e-09
-14.100, -1.670839e-09
-14.100, -1.671279e-09
-14.000, -1.667198e-09
-14.000, -1.66679e-09
-14.000, -1.666414e-09
-14.000, -1.666714e-09
-14.000, -1.666739e-09
-14.000, -1.667151e-09
-14.000, -1.665935e-09
-14.000, -1.666669e-09
-14.000, -1.666168e-09
-14.000, -1.667496e-09
-13.900, -1.668329e-09
-13.900, -1.668412e-09
-13.900, -1.667853e-09
-13.900, -1.669769e-09
-13.900, -1.667571e-09
-13.900, -1.666846e-09
-13.900, -1.667499e-09
-13.900, -1.668376e-09
-13.900, -1.668247e-09
-13.900, -1.667002e-09
-13.800, -1.6698e-09
-13.800, -1.667173e-09
-13.800, -1.670645e-09
-13.800, -1.678077e-09
-13.800, -1.67389e-09
-13.800, -1.671661e-09
-13.800, -1.670377e-09
-13.800, -1.669617e-09
-13.800, -1.667841e-09
-13.800, -1.667297e-09
-13.700, -1.66868e-09
-13.700, -1.667642e-09
-13.700, -1.668205e-09
-13.700, -1.669436e-09
-13.700, -1.668165e-09
-13.700, -1.668535e-09
-13.700, -1.670448e-09
-13.700, -1.669904e-09
-13.700, -1.672577e-09
-13.700, -1.678899e-09
-13.600, -1.625801e-09
