voltage (V), photocurrent (A)
12.000, 1.183514e-06
12.000, 1.182298e-06
12.000, 1.182054e-06
12.000, 1.183921e-06
12.000, 1.183508e-06
12.500, 1.202379e-06
12.500, 1.201992e-06
12.500, 1.19908e-06
12.500, 1.199014e-06
12.500, 1.200452e-06
12.500, 1.199657e-06
12.500, 1.200076e-06
12.500, 1.198927e-06
12.500, 1.199743e-06
12.500, 1.198826e-06
13.000, 1.216811e-06
13.000, 1.217029e-06
13.000, 1.216298e-06
13.000, 1.217121e-06
13.000, 1.217449e-06
13.000, 1.217574e-06
13.000, 1.21678e-06
13.000, 1.217819e-06
13.000, 1.218688e-06
13.000, 1.217939e-06
13.500, 1.237994e-06
13.500, 1.237654e-06
13.500, 1.236732e-06
13.500, 1.235788e-06
13.500, 1.237731e-06
13.500, 1.235928e-06
13.500, 1.236827e-06
13.500, 1.235699e-06
13.500, 1.23515e-06
13.500, 1.233615e-06
14.000, 1.251032e-06
14.000, 1.252125e-06
14.000, 1.252147e-06
14.000, 1.254003e-06
14.000, 1.255824e-06
14.000, 1.257231e-06
14.000, 1.258239e-06
14.000, 1.256714e-06
14.000, 1.257323e-06
14.000, 1.257926e-06
14.500, 1.274129e-06
14.500, 1.272564e-06
14.500, 1.269104e-06
14.500, 1.268576e-06
14.500, 1.267969e-06
14.500, 1.267033e-06
14.500, 1.267387e-06
14.500, 1.266985e-06
14.500, 1.267381e-06
14.500, 1.268349e-06
15.000, 1.290525e-06
15.000, 1.290632e-06
15.000, 1.290397e-06
15.000, 1.291163e-06
15.000, 1.292103e-06
15.000, 1.292293e-06
15.000, 1.293516e-06
15.000, 1.291889e-06
15.000, 1.291658e-06
15.000, 1.292729e-06
15.500, 1.306429e-06
15.500, 1.308104e-06
15.500, 1.306526e-06
15.500, 1.306884e-06
15.500, 1.306688e-06
15.500, 1.305618e-06
15.500, 1.305919e-06
15.500, 1.305814e-06
15.500, 1.3065e-06
15.500, 1.305986e-06
16.000, 1.319934e-06
16.000, 1.320186e-06
16.000, 1.319056e-06
16.000, 1.32111e-06
16.000, 1.321321e-06
16.000, 1.322108e-06
16.000, 1.32049e-06
16.000, 1.320162e-06
16.000, 1.321797e-06
16.000, 1.32158e-06
16.500, 1.334813e-06
16.500, 1.334081e-06
16.500, 1.333728e-06
16.500, 1.33507e-06
16.500, 1.335791e-06
16.500, 1.338178e-06
16.500, 1.33682e-06
16.500, 1.336927e-06
16.500, 1.334862e-06
16.500, 1.336147e-06
17.000, 1.347745e-06
17.000, 1.347227e-06
17.000, 1.347251e-06
17.000, 1.348009e-06
17.000, 1.348494e-06
17.000, 1.347652e-06
17.000, 1.346897e-06
17.000, 1.346455e-06
17.000, 1.34629e-06
17.000, 1.347093e-06
17.500, 1.353905e-06
17.500, 1.355249e-06
17.500, 1.355407e-06
17.500, 1.353733e-06
17.500, 1.356222e-06
17.500, 1.357853e-06
17.500, 1.35984e-06
17.500, 1.356951e-06
17.500, 1.360277e-06
17.500, 1.35895e-06
18.000, 1.372394e-06
18.000, 1.373812e-06
18.000, 1.373036e-06
18.000, 1.373843e-06
18.000, 1.375087e-06
18.000, 1.375231e-06
18.000, 1.374525e-06
18.000, 1.373911e-06
18.000, 1.373799e-06
18.000, 1.372058e-06
18.500, 1.383076e-06
18.500, 1.382704e-06
18.500, 1.381263e-06
18.500, 1.381602e-06
18.500, 1.383642e-06
18.500, 1.382242e-06
18.500, 1.382605e-06
18.500, 1.382867e-06
18.500, 1.382616e-06
18.500, 1.380821e-06
19.000, 1.386025e-06
19.000, 1.386234e-06
19.000, 1.385119e-06
19.000, 1.385355e-06
19.000, 1.385833e-06
19.000, 1.386995e-06
19.000, 1.387069e-06
19.000, 1.385344e-06
19.000, 1.38597e-06
19.000, 1.387999e-06
19.500, 1.397141e-06
19.500, 1.398e-06
19.500, 1.398114e-06
19.500, 1.397794e-06
19.500, 1.39733e-06
19.500, 1.398558e-06
19.500, 1.398652e-06
19.500, 1.397639e-06
19.500, 1.399066e-06
19.500, 1.398511e-06
20.000, 1.410384e-06
20.000, 1.409945e-06
20.000, 1.409867e-06
20.000, 1.410571e-06
20.000, 1.41142e-06
20.000, 1.411767e-06
20.000, 1.411156e-06
20.000, 1.410414e-06
20.000, 1.411485e-06
20.000, 1.412706e-06
20.500, 1.425143e-06
20.500, 1.425264e-06
20.500, 1.42541e-06
20.500, 1.4269e-06
20.500, 1.425586e-06
20.500, 1.427024e-06
20.500, 1.427259e-06
20.500, 1.426771e-06
20.500, 1.425569e-06
20.500, 1.427954e-06
21.000, 1.437764e-06
21.000, 1.43832e-06
