voltage (V), photocurrent (A)
-17.800, -5.22341e-10
-17.800, -5.220378e-10
-17.800, -5.224526e-10
-17.700, -5.208963e-10
-17.700, -5.209416e-10
-17.700, -5.21667e-10
-17.700, -5.211653e-10
-17.700, -5.202986e-10
-17.700, -5.211921e-10
-17.700, -5.212876e-10
-17.700, -5.208381e-10
-17.700, -5.212164e-10
-17.700, -5.216465e-10
-17.600, -5.207089e-10
-17.600, -5.202584e-10
-17.600, -5.200266e-10
-17.600, -5.213617e-10
-17.600, -5.207311e-10
-17.600, -5.200566e-10
-17.600, -5.203836e-10
-17.600, -5.201534e-10
-17.600, -5.201189e-10
-17.600, -5.20263e-10
-17.500, -5.205352e-10
-17.500, -5.200417e-10
-17.500, -5.203305e-10
-17.500, -5.219988e-10
-17.500, -5.234114e-10
-17.500, -5.240704e-10
-17.500, -5.260737e-10
-17.500, -5.253498e-10
-17.500, -5.253171e-10
-17.500, -5.258635e-10
-17.400, -5.208893e-10
-17.400, -5.215626e-10
-17.400, -5.209045e-10
-17.400, -5.211471e-10
-17.400, -5.222504e-10
-17.400, -5.217149e-10
-17.400, -5.211813e-10
-17.400, -5.221072e-10
-17.400, -5.218735e-10
-17.400, -5.213319e-10
-17.300, -5.215053e-10
-17.300, -5.212336e-10
-17.300, -5.206635e-10
-17.300, -5.211794e-10
-17.300, -5.214474e-10
-17.300, -5.210459e-10
-17.300, -5.215682e-10
-17.300, -5.221164e-10
-17.300, -5.212493e-10
-17.300, -5.210238e-10
-17.200, -5.204749e-10
-17.200, -5.213137e-10
-17.200, -5.209977e-10
-17.200, -5.202906e-10
-17.200, -5.2112e-10
-17.200, -5.211633e-10
-17.200, -5.206956e-10
-17.200, -5.210871e-10
-17.200, -5.212262e-10
-17.200, -5.212542e-10
-17.100, -5.206274e-10
-17.100, -5.204427e-10
-17.100, -5.204118e-10
-17.100, -5.206491e-10
-17.100, -5.208693e-10
-17.100, -5.198882e-10
-17.100, -5.204283e-10
-17.100, -5.20923e-10
-17.100, -5.200226e-10
-17.100, -5.20688e-10
-17.000, -5.197504e-10
-17.000, -5.196331e-10
-17.000, -5.196314e-10
-17.000, -5.193994e-10
-17.000, -5.200648e-10
-17.000, -5.200828e-10
-17.000, -5.193652e-10
-17.000, -5.199704e-10
-17.000, -5.201388e-10
-17.000, -5.198451e-10
-16.900, -5.206073e-10
-16.900, -5.212553e-10
-16.900, -5.212115e-10
-16.900, -5.203483e-10
-16.900, -5.204117e-10
-16.900, -5.20832e-10
-16.900, -5.201891e-10
-16.900, -5.212779e-10
-16.900, -5.212968e-10
-16.900, -5.212664e-10
-16.800, -5.086861e-10
-16.800, -5.086872e-10
-16.800, -5.098729e-10
-16.800, -5.097978e-10
-16.800, -5.090092e-10
-16.800, -5.135347e-10
-16.800, -5.355835e-10
-16.800, -5.283254e-10
-16.800, -5.253406e-10
-16.800, -5.230885e-10
-16.700, -5.160661e-10
-16.700, -5.150294e-10
-16.700, -5.141296e-10
-16.700, -5.146523e-10
-16.700, -5.185082e-10
-16.700, -5.169716e-10
-16.700, -5.168431e-10
-16.700, -5.179098e-10
-16.700, -5.179789e-10
-16.700, -5.160395e-10
-16.600, -5.162263e-10
-16.600, -5.146612e-10
-16.600, -5.141899e-10
-16.600, -5.16411e-10
-16.600, -5.176139e-10
-16.600, -5.17367e-10
-16.600, -5.163083e-10
-16.600, -5.144243e-10
-16.600, -5.177542e-10
-16.600, -5.150295e-10
-16.500, -5.15848e-10
-16.500, -5.146896e-10
-16.500, -5.168521e-10
-16.500, -5.167775e-10
-16.500, -5.190153e-10
-16.500, -5.156224e-10
-16.500, -5.190984e-10
-16.500, -5.184554e-10
-16.500, -5.174251e-10
-16.500, -5.160098e-10
-16.400, -5.158097e-10
-16.400, -5.180992e-10
-16.400, -5.184714e-10
-16.400, -5.162161e-10
-16.400, -5.165223e-10
-16.400, -5.187883e-10
-16.400, -5.190123e-10
-16.400, -5.185538e-10
-16.400, -5.161238e-10
-16.400, -5.185972e-10
-16.300, -5.148547e-10
-16.300, -5.155e-10
-16.300, -5.15166e-10
-16.300, -5.154898e-10
-16.300, -5.161018e-10
-16.300, -5.158711e-10
-16.300, -5.148719e-10
-16.300, -5.157548e-10
-16.300, -5.156535e-10
-16.300, -5.15195e-10
-16.200, -5.142417e-10
-16.200, -5.148741e-10
-16.200, -5.14881e-10
-16.200, -5.1398e-10
-16.200, -5.144647e-10
-16.200, -5.14784e-10
-16.200, -5.141959e-10
-16.200, -5.141835e-10
-16.200, -5.145648e-10
-16.200, -5.143384e-10
-16.100, -5.122996e-10
-16.100, -5.119505e-10
-16.100, -5.123397e-10
-16.100, -5.125314e-10
-16.100, -5.121051e-10
-16.100, -5.121301e-10
-16.100, -5.127271e-10
-16.100, -5.126435e-10
-16.100, -5.118231e-10
-16.100, -5.126816e-10
-16.000, -5.103404e-10
-16.000, -5.101497e-10
-16.000, -5.100521e-10
-16.000, -5.104285e-10
-16.000, -5.10491e-10
-16.000, -5.0997e-10
-16.000, -5.105619e-10
-16.000, -5.107504e-10
-16.000, -5.094173e-10
-16.000, -5.090008e-10
-15.900, -5.089488e-10
-15.900, -5.098529e-10
-15.900, -5.091157e-10
-15.900, -5.090904e-10
-15.900, -5.097527e-10
-15.900, -5.101428e-10
-15.900, -5.095417e-10
-15.900, -5.079989e-10
-15.900, -5.082557e-10
-15.900, -5.08342e-10
-15.800, -5.089617e-10
-15.800, -5.090183e-10
-15.800, -5.097903e-10
-15.800, -5.098073e-10
-15.800, -5.097855e-10
-15.800, -5.09889e-10
-15.800, -5.098645e-10
-15.800, -5.101176e-10
-15.800, -5.094415e-10
-15.800, -5.097567e-10
-15.700, -5.093965e-10
-15.700, -5.088274e-10
-15.700, -5.090764e-10
-15.700, -5.100885e-10
-15.700, -5.10224e-10
-15.700, -5.085856e-10
-15.700, -5.088726e-10
-15.700, -5.103e-10
-15.700, -5.08631e-10
-15.700, -5.097944e-10
-15.600, -5.094765e-10
-15.600, -5.088677e-10
-15.600, -5.087841e-10
-15.600, -5.086128e-10
-15.600, -5.101413e-10
-15.600, -5.100826e-10
-15.600, -5.087753e-10
-15.600, -5.092994e-10
-15.600, -5.085585e-10
-15.600, -5.093972e-10
-15.500, -5.088545e-10
-15.500, -5.089971e-10
-15.500, -5.09325e-10
-15.500, -5.093552e-10
-15.500, -5.091472e-10
-15.500, -5.092766e-10
-15.500, -5.096512e-10
-15.500, -5.089308e-10
-15.500, -5.089938e-10
-15.500, -5.100492e-10
-15.400, -5.068172e-10
-15.400, -5.079758e-10
-15.400, -5.07376e-10
-15.400, -5.070536e-10
-15.400, -5.074693e-10
-15.400, -5.081782e-10
-15.400, -5.086731e-10
-15.400, -5.084783e-10
-15.400, -5.072694e-10
-15.400, -5.076624e-10
-15.300, -5.082568e-10
-15.300, -5.076698e-10
-15.300, -5.069856e-10
-15.300, -5.075062e-10
-15.300, -5.080959e-10
-15.300, -5.086648e-10
-15.300, -5.089468e-10
-15.300, -5.077861e-10
-15.300, -5.07845e-10
-15.300, -5.104204e-10
-15.200, -5.104003e-10
-15.200, -5.106432e-10
-15.200, -5.097727e-10
-15.200, -5.09554e-10
-15.200, -5.099077e-10
-15.200, -5.099452e-10
-15.200, -5.097363e-10
-15.200, -5.102357e-10
-15.200, -5.106212e-10
-15.200, -5.104759e-10
-15.100, -5.079205e-10
-15.100, -5.076485e-10
-15.100, -5.085505e-10
-15.100, -5.081996e-10
-15.100, -5.076017e-10
-15.100, -5.076185e-10
-15.100, -5.081521e-10
-15.100, -5.080771e-10
-15.100, -5.074146e-10
-15.100, -5.082078e-10
-15.000, -5.069491e-10
-15.000, -5.070201e-10
-15.000, -5.077019e-10
-15.000, -5.080248e-10
-15.000, -5.076464e-10
-15.000, -5.080115e-10
-15.000, -5.083117e-10
-15.000, -5.076663e-10
-15.000, -5.075381e-10
-15.000, -5.077921e-10
-14.900, -5.041864e-10
-14.900, -5.050895e-10
-14.900, -5.045268e-10
-14.900, -5.042728e-10
-14.900, -5.048596e-10
-14.900, -5.05325e-10
-14.900, -5.047432e-10
-14.900, -5.051072e-10
-14.900, -5.057094e-10
-14.900, -5.049389e-10
-14.800, -5.035186e-10
-14.800, -5.033537e-10
-14.800, -5.031613e-10
-14.800, -5.023381e-10
-14.800, -5.029806e-10
-14.800, -5.03441e-10
-14.800, -5.030978e-10
-14.800, -5.028943e-10
-14.800, -5.04169e-10
-14.800, -5.035049e-10
-14.700, -5.110643e-10
-14.700, -5.118078e-10
-14.700, -5.120277e-10
-14.700, -5.10892e-10
-14.700, -5.101455e-10
-14.700, -5.108989e-10
-14.700, -5.122341e-10
-14.700, -5.109941e-10
-14.700, -5.092011e-10
-14.700, -5.106141e-10
-14.600, -5.120495e-10
-14.600, -5.128852e-10
-14.600, -5.116634e-10
-14.600, -5.150624e-10
-14.600, -5.121912e-10
-14.600, -5.12433e-10
-14.600, -5.129415e-10
-14.600, -5.136588e-10
-14.600, -5.119414e-10
-14.600, -5.131784e-10
-14.500, -5.127119e-10
-14.500, -5.123226e-10
-14.500, -5.127528e-10
-14.500, -5.129074e-10
-14.500, -5.116083e-10
-14.500, -5.150741e-10
-14.500, -5.128711e-10
-14.500, -5.129173e-10
-14.500, -5.124018e-10
-14.500, -5.11588e-10
-14.400, -5.126214e-10
-14.400, -5.136347e-10
-14.400, -5.082033e-10
-14.400, -5.037643e-10
-14.400, -5.048546e-10
-14.400, -5.060152e-10
-14.400, -5.057675e-10
-14.400, -5.043863e-10
-14.400, -5.041222e-10
-14.400, -5.106421e-10
-14.300, -5.039854e-10
-14.300, -5.04372e-10
-14.300, -5.043719e-10
-14.300, -5.041111e-10
-14.300, -5.036394e-10
-14.300, -5.042515e-10
-14.300, -5.042276e-10
-14.300, -5.034953e-10
-14.300, -5.040769e-10
-14.300, -5.04375e-10
-14.200, -5.043419e-10
-14.200, -5.048005e-10
-14.200, -5.047342e-10
-14.200, -5.046858e-10
-14.200, -5.05094e-10
-14.200, -5.051313e-10
-14.200, -5.048916e-10
-14.200, -5.050941e-10
-14.200, -5.055495e-10
-14.200, -5.051414e-10
-14.100, -5.058506e-10
-14.100, -5.057721e-10
-14.100, -5.05312e-10
-14.100, -5.058016e-10
-14.100, -5.060674e-10
-14.100, -5.055069e-10
-14.100, -5.05989e-10
-14.100, -5.058735e-10
-14.100, -5.052809e-10
-14.100, -5.047951e-10
-14.000, -5.054052e-10
-14.000, -5.057811e-10
-14.000, -5.063541e-10
-14.000, -5.060563e-10
-14.000, -5.061446e-10
-14.000, -5.063904e-10
-14.000, -5.067403e-10
-14.000, -5.062987e-10
-14.000, -5.065618e-10
-14.000, -5.065749e-10
-13.900, -5.05943e-10
-13.900, -5.060405e-10
-13.900, -5.068408e-10
-13.900, -5.065271e-10
-13.900, -5.060965e-10
-13.900, -5.067404e-10
-13.900, -5.072041e-10
-13.900, -5.068539e-10
-13.900, -5.071299e-10
-13.900, -5.073353e-10
-13.800, -5.061749e-10
-13.800, -5.068278e-10
-13.800, -5.065605e-10
-13.800, -5.061384e-10
-13.800, -5.068949e-10
-13.800, -5.068496e-10
-13.800, -5.061558e-10
-13.800, -5.070696e-10
-13.800, -5.073502e-10
-13.800, -5.070195e-10
-13.700, -5.056368e-10
-13.700, -5.060061e-10
-13.700, -5.058287e-10
-13.700, -5.054818e-10
-13.700, -5.060913e-10
-13.700, -5.061738e-10
-13.700, -5.056229e-10
-13.700, -5.060174e-10
-13.700, -5.063295e-10
-13.700, -5.062671e-10
-13.600, -5.137368e-10
-13.600, -5.145074e-10
-13.600, -5.132535e-10
-13.600, -5.144131e-10
-13.600, -5.127259e-10
-13.600, -5.11883e-10
-13.600, -5.150101e-10
-13.600, -5.134129e-10
-13.600, -5.122582e-10
-13.600, -5.15016e-10
-13.500, -5.142626e-10
-13.500, -5.170577e-10
-13.500, -5.138983e-10
-13.500, -5.119546e-10
-13.500, -5.170306e-10
-13.500, -5.156141e-10
-13.500, -5.123444e-10
-13.500, -5.122582e-10
-13.500, -5.129644e-10
-13.500, -5.135603e-10
-13.400, -5.106701e-10
-13.400, -5.091733e-10
-13.400, -5.124851e-10
-13.400, -5.104093e-10
-13.400, -5.091491e-10
-13.400, -5.084981e-10
-13.400, -5.083637e-10
-13.400, -5.102888e-10
-13.400, -5.129516e-10
-13.400, -5.11025e-10
-13.300, -5.092968e-10
-13.300, -5.10006e-10
-13.300, -5.096574e-10
-13.300, -5.131361e-10
-13.300, -5.089895e-10
-13.300, -5.098881e-10
-13.300, -5.091402e-10
-13.300, -5.097922e-10
-13.300, -5.112878e-10
-13.300, -5.085743e-10
-13.200, -5.114244e-10
-13.200, -5.076906e-10
-13.200, -5.087137e-10
-13.200, -5.094372e-10
-13.200, -5.085109e-10
-13.200, -5.077687e-10
-13.200, -5.102146e-10
-13.200, -5.11927e-10
-13.200, -5.089545e-10
-13.200, -5.085283e-10
-13.100, -5.07818e-10
-13.100, -5.085183e-10
-13.100, -5.091442e-10
-13.100, -5.092974e-10
-13.100, -5.085784e-10
-13.100, -5.084809e-10
-13.100, -5.093769e-10
-13.100, -5.07811e-10
-13.100, -5.093728e-10
-13.100, -5.099618e-10
-13.000, -5.1281e-10
-13.000, -5.127709e-10
-13.000, -5.124836e-10
-13.000, -5.131751e-10
-13.000, -5.103512e-10
-13.000, -5.131882e-10
-13.000, -5.105669e-10
-13.000, -5.100662e-10
-13.000, -5.123122e-10
-13.000, -5.08167e-10
-12.900, -5.0664e-10
-12.900, -5.08479e-10
-12.900, -5.097001e-10
-12.900, -5.057641e-10
-12.900, -5.056841e-10
-12.900, -5.070254e-10
-12.900, -5.09062e-10
-12.900, -5.058105e-10
-12.900, -5.067635e-10
-12.900, -5.082533e-10
-12.800, -5.090691e-10
-12.800, -5.110506e-10
-12.800, -5.113161e-10
