voltage (V), photocurrent (A)
-9.780, -2.220949e-09
-9.780, -2.226251e-09
-9.780, -2.216314e-09
-9.770, -2.221477e-09
-9.770, -2.218254e-09
-9.770, -2.220584e-09
-9.770, -2.223122e-09
-9.770, -2.225882e-09
-9.770, -2.222249e-09
-9.770, -2.219762e-09
-9.770, -2.226385e-09
-9.770, -2.218387e-09
-9.770, -2.224015e-09
-9.760, -2.221637e-09
-9.760, -2.219477e-09
-9.760, -2.222308e-09
-9.760, -2.221203e-09
-9.760, -2.21716e-09
-9.760, -2.219618e-09
-9.760, -2.217604e-09
-9.760, -2.213699e-09
-9.760, -2.218152e-09
-9.760, -2.21963e-09
-9.750, -2.208875e-09
-9.750, -2.21252e-09
-9.750, -2.209866e-09
-9.750, -2.208941e-09
-9.750, -2.215379e-09
-9.750, -2.215203e-09
-9.750, -2.212187e-09
-9.750, -2.217729e-09
-9.750, -2.2164e-09
-9.750, -2.21195e-09
-9.740, -2.212865e-09
-9.740, -2.216425e-09
-9.740, -2.210871e-09
-9.740, -2.214774e-09
-9.740, -2.212332e-09
-9.740, -2.210972e-09
-9.740, -2.215192e-09
-9.740, -2.214118e-09
-9.740, -2.217104e-09
-9.740, -2.211118e-09
-9.730, -2.219593e-09
-9.730, -2.218939e-09
-9.730, -2.217978e-09
-9.730, -2.215952e-09
-9.730, -2.219109e-09
-9.730, -2.225514e-09
-9.730, -2.222333e-09
-9.730, -2.221552e-09
-9.730, -2.219226e-09
-9.730, -2.219169e-09
-9.720, -2.222613e-09
-9.720, -2.220521e-09
-9.720, -2.222778e-09
-9.720, -2.21725e-09
-9.720, -2.216088e-09
-9.720, -2.219356e-09
-9.720, -2.223558e-09
-9.720, -2.219549e-09
-9.720, -2.220808e-09
-9.720, -2.216469e-09
-9.710, -2.212097e-09
-9.710, -2.215356e-09
-9.710, -2.222546e-09
-9.710, -2.218378e-09
-9.710, -2.216382e-09
-9.710, -2.214369e-09
-9.710, -2.213636e-09
-9.710, -2.2156e-09
-9.710, -2.221988e-09
-9.710, -2.220457e-09
-9.700, -2.219398e-09
-9.700, -2.219009e-09
-9.700, -2.221561e-09
-9.700, -2.223139e-09
-9.700, -2.21947e-09
-9.700, -2.216355e-09
